Issuer_Compass_Alias,Date,value
IGPA,2020-06-18 00:00:00,20043.16015625
IGPA,2020-06-19 00:00:00,20234.55078125
IGPA,2020-06-22 00:00:00,20127.69921875
IGPA,2020-06-23 00:00:00,20274.83984375
IGPA,2020-06-24 00:00:00,20295.0
IGPA,2020-06-25 00:00:00,20306.740234375
IGPA,2020-06-26 00:00:00,20100.359375
IGPA,2020-06-30 00:00:00,19969.01953125
IGPA,2020-07-01 00:00:00,20315.630859375
IGPA,2020-07-02 00:00:00,20996.169921875
IGPA,2020-07-03 00:00:00,21147.759765625
IGPA,2020-07-06 00:00:00,21584.94921875
IGPA,2020-07-07 00:00:00,21469.23046875
IGPA,2020-07-08 00:00:00,21127.83984375
IGPA,2020-07-09 00:00:00,20395.240234375
IGPA,2020-07-10 00:00:00,20375.150390625
IGPA,2020-07-13 00:00:00,20783.19921875
IGPA,2020-07-14 00:00:00,21068.01953125
IGPA,2020-07-15 00:00:00,20446.310546875
IGPA,2020-07-17 00:00:00,20217.8203125
IGPA,2020-07-20 00:00:00,19866.98046875
IGPA,2020-07-21 00:00:00,19694.58984375
IGPA,2020-07-22 00:00:00,19952.869140625
IGPA,2020-07-24 00:00:00,20314.900390625
IGPA,2020-07-27 00:00:00,20519.5703125
IGPA,2020-06-17 00:00:00,20063.3
IGPA,2020-06-16 00:00:00,19806.4
IGPA,2020-06-15 00:00:00,19587.27
IGPA,2020-06-12 00:00:00,19990.19
IGPA,2020-06-11 00:00:00,19819.6
IGPA,2020-06-10 00:00:00,20368.61
IGPA,2020-06-09 00:00:00,20661.01
IGPA,2020-06-08 00:00:00,20720.72
IGPA,2020-06-05 00:00:00,20215.54
IGPA,2020-06-04 00:00:00,19502.54
IGPA,2020-06-03 00:00:00,19238.21
IGPA,2020-06-02 00:00:00,18829.74
IGPA,2020-06-01 00:00:00,18516.11
IGPA,2020-05-29 00:00:00,18362.54
IGPA,2020-05-28 00:00:00,18465.5
IGPA,2020-05-27 00:00:00,18947.75
IGPA,2020-05-26 00:00:00,18817.22
IGPA,2020-05-25 00:00:00,18895.59
IGPA,2020-05-22 00:00:00,18773.02
IGPA,2020-05-20 00:00:00,18908.37
IGPA,2020-05-19 00:00:00,18755.2
IGPA,2020-05-18 00:00:00,18881.57
IGPA,2020-05-15 00:00:00,18213.33
IGPA,2020-05-14 00:00:00,18306.36
IGPA,2020-05-13 00:00:00,18160.38
IGPA,2020-05-12 00:00:00,18807.0
IGPA,2020-05-11 00:00:00,19147.96
IGPA,2020-05-08 00:00:00,19172.32
IGPA,2020-05-07 00:00:00,19964.37
IGPA,2020-05-06 00:00:00,19806.55
IGPA,2020-05-05 00:00:00,19615.23
IGPA,2020-05-04 00:00:00,19295.38
IGPA,2020-04-30 00:00:00,19823.33
IGPA,2020-04-29 00:00:00,19987.51
IGPA,2020-04-28 00:00:00,19455.09
IGPA,2020-04-27 00:00:00,19056.93
IGPA,2020-04-24 00:00:00,18483.21
IGPA,2020-04-23 00:00:00,18805.7
IGPA,2020-04-22 00:00:00,18496.4
IGPA,2020-04-21 00:00:00,18381.03
IGPA,2020-04-20 00:00:00,18843.26
IGPA,2020-04-17 00:00:00,19160.19
IGPA,2020-04-16 00:00:00,19058.12
IGPA,2020-04-15 00:00:00,19296.08
IGPA,2020-04-14 00:00:00,19590.56
IGPA,2020-04-13 00:00:00,19293.05
IGPA,2020-04-09 00:00:00,19134.03
IGPA,2020-04-08 00:00:00,18790.2
IGPA,2020-04-07 00:00:00,18506.96
IGPA,2020-04-06 00:00:00,18645.87
IGPA,2020-04-03 00:00:00,18298.05
IGPA,2020-04-02 00:00:00,17814.63
IGPA,2020-04-01 00:00:00,17173.55
IGPA,2020-03-31 00:00:00,17486.77
IGPA,2020-03-30 00:00:00,16651.41
IGPA,2020-03-27 00:00:00,16224.74
IGPA,2020-03-26 00:00:00,16174.86
IGPA,2020-03-25 00:00:00,15738.52
IGPA,2020-03-24 00:00:00,14798.57
IGPA,2020-03-23 00:00:00,14784.91
IGPA,2020-03-20 00:00:00,15597.19
IGPA,2020-03-19 00:00:00,15560.26
IGPA,2020-03-18 00:00:00,14685.25
IGPA,2020-03-17 00:00:00,16560.56
IGPA,2020-03-16 00:00:00,16454.33
IGPA,2020-03-13 00:00:00,18896.25
IGPA,2020-03-12 00:00:00,18725.03
IGPA,2020-03-11 00:00:00,19949.9
IGPA,2020-03-10 00:00:00,20392.82
IGPA,2020-03-09 00:00:00,20239.11
IGPA,2020-03-06 00:00:00,21165.59
IGPA,2020-03-05 00:00:00,21607.34
IGPA,2020-03-04 00:00:00,21807.93
IGPA,2020-03-03 00:00:00,21485.01
IGPA,2020-03-02 00:00:00,21463.73
IGPA,2020-02-28 00:00:00,20748.06
IGPA,2020-02-27 00:00:00,21410.35
IGPA,2020-02-26 00:00:00,21602.23
IGPA,2020-02-25 00:00:00,21926.29
IGPA,2020-02-24 00:00:00,22242.96
IGPA,2020-02-21 00:00:00,22726.97
IGPA,2020-02-20 00:00:00,22762.37
IGPA,2020-02-19 00:00:00,22705.6
IGPA,2020-02-18 00:00:00,22830.34
IGPA,2020-02-17 00:00:00,23239.64
IGPA,2020-02-14 00:00:00,23345.11
IGPA,2020-02-13 00:00:00,23360.48
IGPA,2020-02-12 00:00:00,23402.04
IGPA,2020-02-11 00:00:00,23356.34
IGPA,2020-02-10 00:00:00,23209.5
IGPA,2020-02-07 00:00:00,23469.59
IGPA,2020-02-06 00:00:00,23524.83
IGPA,2020-02-05 00:00:00,23405.74
IGPA,2020-02-04 00:00:00,23373.25
IGPA,2020-02-03 00:00:00,22971.18
IGPA,2020-01-31 00:00:00,22958.19
IGPA,2020-01-30 00:00:00,22861.92
IGPA,2020-01-29 00:00:00,22962.97
IGPA,2020-01-28 00:00:00,22965.8
IGPA,2020-01-27 00:00:00,22933.43
IGPA,2020-01-24 00:00:00,23310.2
IGPA,2020-01-23 00:00:00,23355.92
IGPA,2020-01-22 00:00:00,23454.72
IGPA,2020-01-21 00:00:00,23580.72
IGPA,2020-01-20 00:00:00,24113.09
IGPA,2020-01-17 00:00:00,24392.02
IGPA,2020-01-16 00:00:00,24425.92
IGPA,2020-01-15 00:00:00,24387.9
IGPA,2020-01-14 00:00:00,24565.22
IGPA,2020-01-13 00:00:00,24720.61
IGPA,2020-01-10 00:00:00,24861.18
IGPA,2020-01-09 00:00:00,24429.78
IGPA,2020-01-08 00:00:00,24490.55
IGPA,2020-01-07 00:00:00,24499.85
IGPA,2020-01-06 00:00:00,24342.38
IGPA,2020-01-03 00:00:00,24141.94
IGPA,2020-01-02 00:00:00,23985.35
IGPA,2019-12-30 00:00:00,23393.53
IGPA,2019-12-27 00:00:00,23376.72
IGPA,2019-12-26 00:00:00,23381.42
IGPA,2019-12-24 00:00:00,23563.91
IGPA,2019-12-23 00:00:00,23613.29
IGPA,2019-12-20 00:00:00,23662.72
IGPA,2019-12-19 00:00:00,23727.31
IGPA,2019-12-18 00:00:00,23667.42
IGPA,2019-12-17 00:00:00,24026.43
IGPA,2019-12-16 00:00:00,24316.37
IGPA,2019-12-13 00:00:00,24350.41
IGPA,2019-12-12 00:00:00,24006.09
IGPA,2019-12-11 00:00:00,23858.13
IGPA,2019-12-10 00:00:00,23729.39
IGPA,2019-12-09 00:00:00,23664.55
IGPA,2019-12-06 00:00:00,23560.12
IGPA,2019-12-05 00:00:00,23600.44
IGPA,2019-12-04 00:00:00,23150.19
IGPA,2019-12-03 00:00:00,22471.98
IGPA,2019-12-02 00:00:00,22523.21
IGPA,2019-11-29 00:00:00,22705.71
IGPA,2019-11-28 00:00:00,22609.03
IGPA,2019-11-27 00:00:00,22978.36
IGPA,2019-11-26 00:00:00,22845.21
IGPA,2019-11-25 00:00:00,23270.76
IGPA,2019-11-22 00:00:00,23605.28
IGPA,2019-11-21 00:00:00,23676.38
IGPA,2019-11-20 00:00:00,23870.91
IGPA,2019-11-19 00:00:00,23908.66
IGPA,2019-11-18 00:00:00,24022.51
IGPA,2019-11-15 00:00:00,24218.59
IGPA,2019-11-14 00:00:00,22434.13
IGPA,2019-11-13 00:00:00,22059.41
IGPA,2019-11-12 00:00:00,22709.5
IGPA,2019-11-11 00:00:00,23110.32
IGPA,2019-11-08 00:00:00,23470.37
IGPA,2019-11-07 00:00:00,23392.03
IGPA,2019-11-06 00:00:00,23082.76
IGPA,2019-11-05 00:00:00,23737.58
IGPA,2019-11-04 00:00:00,24106.45
IGPA,2019-10-30 00:00:00,23838.15
IGPA,2019-10-29 00:00:00,24541.55
IGPA,2019-10-28 00:00:00,24960.0
IGPA,2019-10-25 00:00:00,24888.28
IGPA,2019-10-24 00:00:00,25222.48
IGPA,2019-10-23 00:00:00,24760.1
IGPA,2019-10-22 00:00:00,25154.6
IGPA,2019-10-21 00:00:00,24985.61
IGPA,2019-10-18 00:00:00,26136.79
IGPA,2019-10-17 00:00:00,26043.2
IGPA,2019-10-16 00:00:00,25938.17
IGPA,2019-10-15 00:00:00,25970.69
IGPA,2019-10-14 00:00:00,25852.0
IGPA,2019-10-11 00:00:00,25871.53
IGPA,2019-10-10 00:00:00,25478.9
IGPA,2019-10-09 00:00:00,25374.29
IGPA,2019-10-08 00:00:00,25411.94
IGPA,2019-10-07 00:00:00,25454.46
IGPA,2019-10-04 00:00:00,25400.26
IGPA,2019-10-03 00:00:00,25220.26
IGPA,2019-10-02 00:00:00,25300.78
IGPA,2019-10-01 00:00:00,25383.85
IGPA,2019-09-30 00:00:00,25455.44
IGPA,2019-09-27 00:00:00,25637.41
IGPA,2019-09-26 00:00:00,25287.35
IGPA,2019-09-25 00:00:00,25199.43
IGPA,2019-09-24 00:00:00,25180.37
IGPA,2019-09-23 00:00:00,25303.86
IGPA,2019-09-17 00:00:00,25502.13
IGPA,2019-09-16 00:00:00,25479.54
IGPA,2019-09-13 00:00:00,25191.15
IGPA,2019-09-12 00:00:00,25056.14
IGPA,2019-09-11 00:00:00,24965.64
IGPA,2019-09-10 00:00:00,24616.5
IGPA,2019-09-09 00:00:00,24517.26
IGPA,2019-09-06 00:00:00,24351.49
IGPA,2019-09-05 00:00:00,24319.53
IGPA,2019-09-04 00:00:00,24051.02
IGPA,2019-09-03 00:00:00,23885.1
IGPA,2019-09-02 00:00:00,24135.87
IGPA,2019-08-30 00:00:00,24278.74
IGPA,2019-08-29 00:00:00,23788.33
IGPA,2019-08-28 00:00:00,23426.46
IGPA,2019-08-27 00:00:00,23427.6
IGPA,2019-08-26 00:00:00,23495.07
IGPA,2019-08-23 00:00:00,23637.94
IGPA,2019-08-22 00:00:00,24061.66
IGPA,2019-08-21 00:00:00,24287.04
IGPA,2019-08-20 00:00:00,24265.87
IGPA,2019-08-19 00:00:00,24329.05
IGPA,2019-08-16 00:00:00,24385.55
IGPA,2019-08-14 00:00:00,24317.71
IGPA,2019-08-13 00:00:00,24595.12
IGPA,2019-08-12 00:00:00,24509.12
IGPA,2019-08-09 00:00:00,24902.87
IGPA,2019-08-08 00:00:00,24897.28
IGPA,2019-08-07 00:00:00,24453.67
IGPA,2019-08-06 00:00:00,24326.22
IGPA,2019-08-05 00:00:00,24339.58
IGPA,2019-08-02 00:00:00,24855.01
IGPA,2019-08-01 00:00:00,25117.36
IGPA,2019-07-31 00:00:00,25280.7
IGPA,2019-07-30 00:00:00,25385.69
IGPA,2019-07-29 00:00:00,25370.36
IGPA,2019-07-26 00:00:00,25292.82
IGPA,2019-07-25 00:00:00,25345.68
IGPA,2019-07-24 00:00:00,25262.38
IGPA,2019-07-23 00:00:00,25410.93
IGPA,2019-07-22 00:00:00,25571.71
IGPA,2019-07-19 00:00:00,25669.67
IGPA,2019-07-18 00:00:00,25621.79
IGPA,2019-07-17 00:00:00,25666.67
IGPA,2019-07-15 00:00:00,25777.0
IGPA,2019-07-12 00:00:00,25732.13
IGPA,2019-07-11 00:00:00,25769.35
IGPA,2019-07-10 00:00:00,25761.78
IGPA,2019-07-09 00:00:00,25686.14
IGPA,2019-07-08 00:00:00,25746.53
IGPA,2019-07-05 00:00:00,25779.58
IGPA,2019-07-04 00:00:00,25701.58
IGPA,2019-07-03 00:00:00,25702.02
IGPA,2019-07-02 00:00:00,25515.86
IGPA,2019-07-01 00:00:00,25748.85
IGPA,2019-06-28 00:00:00,25782.14
IGPA,2019-06-27 00:00:00,25802.29
IGPA,2019-06-26 00:00:00,25837.47
IGPA,2019-06-25 00:00:00,25893.15
IGPA,2019-06-24 00:00:00,25850.81
IGPA,2019-06-21 00:00:00,25714.0
IGPA,2019-06-20 00:00:00,25710.67
IGPA,2019-06-19 00:00:00,25583.38
IGPA,2019-06-18 00:00:00,25619.6
IGPA,2019-06-17 00:00:00,25561.01
IGPA,2019-06-14 00:00:00,25706.91
IGPA,2019-06-13 00:00:00,25767.95
IGPA,2019-06-12 00:00:00,25755.23
IGPA,2019-06-11 00:00:00,25763.88
IGPA,2019-06-10 00:00:00,25531.97
IGPA,2019-06-07 00:00:00,25241.13
IGPA,2019-06-06 00:00:00,25139.8
IGPA,2019-06-05 00:00:00,25276.57
IGPA,2019-06-04 00:00:00,25482.48
IGPA,2019-06-03 00:00:00,25523.33
IGPA,2019-05-31 00:00:00,25352.28
IGPA,2019-05-30 00:00:00,25169.21
IGPA,2019-05-29 00:00:00,24925.18
IGPA,2019-05-28 00:00:00,24602.78
IGPA,2019-05-27 00:00:00,24821.69
IGPA,2019-05-24 00:00:00,24952.52
IGPA,2019-05-23 00:00:00,25010.9
IGPA,2019-05-22 00:00:00,25158.27
IGPA,2019-05-20 00:00:00,25125.24
IGPA,2019-05-17 00:00:00,25186.32
IGPA,2019-05-16 00:00:00,25405.3
IGPA,2019-05-15 00:00:00,25522.04
IGPA,2019-05-14 00:00:00,25580.99
IGPA,2019-05-13 00:00:00,25374.75
IGPA,2019-05-10 00:00:00,25742.93
IGPA,2019-05-09 00:00:00,25707.25
IGPA,2019-05-08 00:00:00,25769.82
IGPA,2019-05-07 00:00:00,25843.05
IGPA,2019-05-06 00:00:00,26077.01
IGPA,2019-05-03 00:00:00,26097.01
IGPA,2019-05-02 00:00:00,26129.03
IGPA,2019-04-30 00:00:00,26331.76
IGPA,2019-04-29 00:00:00,26252.52
IGPA,2019-04-26 00:00:00,26334.43
IGPA,2019-04-25 00:00:00,26240.18
IGPA,2019-04-24 00:00:00,26364.45
IGPA,2019-04-23 00:00:00,26437.45
IGPA,2019-04-22 00:00:00,26536.52
IGPA,2019-04-18 00:00:00,26654.85
IGPA,2019-04-17 00:00:00,26726.51
IGPA,2019-04-16 00:00:00,26655.4
IGPA,2019-04-15 00:00:00,26530.61
IGPA,2019-04-12 00:00:00,26570.0
IGPA,2019-04-11 00:00:00,26633.47
IGPA,2019-04-10 00:00:00,26790.71
IGPA,2019-04-09 00:00:00,26768.44
IGPA,2019-04-08 00:00:00,26718.22
IGPA,2019-04-05 00:00:00,26622.84
IGPA,2019-04-04 00:00:00,26742.26
IGPA,2019-04-03 00:00:00,26492.67
IGPA,2019-04-02 00:00:00,26447.03
IGPA,2019-04-01 00:00:00,26649.84
IGPA,2019-03-29 00:00:00,26643.94
IGPA,2019-03-28 00:00:00,26424.28
IGPA,2019-03-27 00:00:00,26248.56
IGPA,2019-03-26 00:00:00,26321.85
IGPA,2019-03-25 00:00:00,26329.87
IGPA,2019-03-22 00:00:00,26409.77
IGPA,2019-03-21 00:00:00,26628.07
IGPA,2019-03-20 00:00:00,26550.69
IGPA,2019-03-19 00:00:00,26817.67
IGPA,2019-03-18 00:00:00,26893.33
IGPA,2019-03-15 00:00:00,26880.72
IGPA,2019-03-14 00:00:00,26812.46
IGPA,2019-03-13 00:00:00,26875.16
IGPA,2019-03-12 00:00:00,26781.93
IGPA,2019-03-11 00:00:00,26808.16
IGPA,2019-03-08 00:00:00,26704.92
IGPA,2019-03-07 00:00:00,26623.48
IGPA,2019-03-06 00:00:00,26615.31
IGPA,2019-03-05 00:00:00,26517.15
IGPA,2019-03-04 00:00:00,26571.93
IGPA,2019-03-01 00:00:00,26742.03
IGPA,2019-02-28 00:00:00,26797.42
IGPA,2019-02-27 00:00:00,27140.46
IGPA,2019-02-26 00:00:00,27598.0
IGPA,2019-02-25 00:00:00,27620.97
IGPA,2019-02-22 00:00:00,27638.81
IGPA,2019-02-21 00:00:00,27455.76
IGPA,2019-02-20 00:00:00,27337.34
IGPA,2019-02-19 00:00:00,27241.43
IGPA,2019-02-18 00:00:00,27177.14
IGPA,2019-02-15 00:00:00,27299.02
IGPA,2019-02-14 00:00:00,27213.21
IGPA,2019-02-13 00:00:00,27262.15
IGPA,2019-02-12 00:00:00,27253.25
IGPA,2019-02-11 00:00:00,27220.99
IGPA,2019-02-08 00:00:00,27223.77
IGPA,2019-02-07 00:00:00,27438.65
IGPA,2019-02-06 00:00:00,27432.45
IGPA,2019-02-05 00:00:00,27584.88
IGPA,2019-02-04 00:00:00,27602.68
IGPA,2019-02-01 00:00:00,27508.46
IGPA,2019-01-31 00:00:00,27317.47
IGPA,2019-01-30 00:00:00,27203.31
IGPA,2019-01-29 00:00:00,27326.28
IGPA,2019-01-28 00:00:00,27447.24
IGPA,2019-01-25 00:00:00,27431.39
IGPA,2019-01-24 00:00:00,27319.48
IGPA,2019-01-23 00:00:00,27265.45
IGPA,2019-01-22 00:00:00,27248.27
IGPA,2019-01-21 00:00:00,27512.71
IGPA,2019-01-18 00:00:00,27598.82
IGPA,2019-01-17 00:00:00,27410.99
IGPA,2019-01-16 00:00:00,27325.61
IGPA,2019-01-15 00:00:00,27134.51
IGPA,2019-01-14 00:00:00,27064.96
IGPA,2019-01-11 00:00:00,27047.95
IGPA,2019-01-10 00:00:00,26795.77
IGPA,2019-01-09 00:00:00,26631.56
IGPA,2019-01-08 00:00:00,26433.95
IGPA,2019-01-07 00:00:00,26299.34
IGPA,2019-01-04 00:00:00,26300.69
IGPA,2019-01-03 00:00:00,26033.81
IGPA,2019-01-02 00:00:00,26032.0
IGPA,2018-12-28 00:00:00,25949.84
IGPA,2018-12-27 00:00:00,25786.57
IGPA,2018-12-26 00:00:00,25742.11
IGPA,2018-12-24 00:00:00,25607.18
IGPA,2018-12-21 00:00:00,25725.57
IGPA,2018-12-20 00:00:00,25708.04
IGPA,2018-12-19 00:00:00,25968.77
IGPA,2018-12-18 00:00:00,25986.82
IGPA,2018-12-17 00:00:00,25940.66
IGPA,2018-12-14 00:00:00,26184.48
IGPA,2018-12-13 00:00:00,26158.04
IGPA,2018-12-12 00:00:00,25974.82
IGPA,2018-12-11 00:00:00,25769.64
IGPA,2018-12-10 00:00:00,25614.16
IGPA,2018-12-07 00:00:00,25878.97
IGPA,2018-12-06 00:00:00,26002.81
IGPA,2018-12-05 00:00:00,26104.78
IGPA,2018-12-04 00:00:00,26137.07
IGPA,2018-12-03 00:00:00,26159.7
IGPA,2018-11-30 00:00:00,25965.55
IGPA,2018-11-29 00:00:00,26138.61
IGPA,2018-11-28 00:00:00,25964.48
IGPA,2018-11-27 00:00:00,26026.61
IGPA,2018-11-26 00:00:00,26052.87
IGPA,2018-11-23 00:00:00,26095.5
IGPA,2018-11-22 00:00:00,25995.73
IGPA,2018-11-21 00:00:00,26064.23
IGPA,2018-11-20 00:00:00,25939.53
IGPA,2018-11-19 00:00:00,26215.83
IGPA,2018-11-16 00:00:00,26328.34
IGPA,2018-11-15 00:00:00,26270.17
IGPA,2018-11-14 00:00:00,26103.38
IGPA,2018-11-13 00:00:00,26084.13
IGPA,2018-11-12 00:00:00,26175.59
IGPA,2018-11-09 00:00:00,26301.23
IGPA,2018-11-08 00:00:00,26528.83
IGPA,2018-11-07 00:00:00,26504.57
IGPA,2018-11-06 00:00:00,26501.12
IGPA,2018-11-05 00:00:00,26620.85
IGPA,2018-10-31 00:00:00,25979.23
IGPA,2018-10-30 00:00:00,25569.85
IGPA,2018-10-29 00:00:00,25794.62
IGPA,2018-10-26 00:00:00,26056.06
IGPA,2018-10-25 00:00:00,26135.67
IGPA,2018-10-24 00:00:00,26158.68
IGPA,2018-10-23 00:00:00,26048.37
IGPA,2018-10-22 00:00:00,26086.85
IGPA,2018-10-19 00:00:00,26084.09
IGPA,2018-10-18 00:00:00,26108.03
IGPA,2018-10-17 00:00:00,26223.97
IGPA,2018-10-16 00:00:00,26253.63
IGPA,2018-10-12 00:00:00,26251.46
IGPA,2018-10-11 00:00:00,26340.12
IGPA,2018-10-10 00:00:00,26658.9
IGPA,2018-10-09 00:00:00,26979.26
IGPA,2018-10-08 00:00:00,27081.22
IGPA,2018-10-05 00:00:00,26792.58
IGPA,2018-10-04 00:00:00,27088.92
IGPA,2018-10-03 00:00:00,27161.32
IGPA,2018-10-02 00:00:00,27063.79
IGPA,2018-10-01 00:00:00,26949.41
IGPA,2018-09-28 00:00:00,26885.86
IGPA,2018-09-27 00:00:00,27028.48
IGPA,2018-09-26 00:00:00,27077.1
IGPA,2018-09-25 00:00:00,27181.21
IGPA,2018-09-24 00:00:00,27293.21
IGPA,2018-09-21 00:00:00,27607.13
IGPA,2018-09-20 00:00:00,27534.78
IGPA,2018-09-14 00:00:00,27104.65
IGPA,2018-09-13 00:00:00,27117.48
IGPA,2018-09-12 00:00:00,26652.25
IGPA,2018-09-11 00:00:00,26417.83
IGPA,2018-09-10 00:00:00,26387.7
IGPA,2018-09-07 00:00:00,26452.09
IGPA,2018-09-06 00:00:00,26164.61
IGPA,2018-09-05 00:00:00,26023.69
IGPA,2018-09-04 00:00:00,26184.27
IGPA,2018-09-03 00:00:00,26456.44
IGPA,2018-08-31 00:00:00,26589.85
IGPA,2018-08-30 00:00:00,26470.59
IGPA,2018-08-29 00:00:00,26697.53
IGPA,2018-08-28 00:00:00,26679.65
IGPA,2018-08-27 00:00:00,26656.49
IGPA,2018-08-24 00:00:00,26561.36
IGPA,2018-08-23 00:00:00,26595.27
IGPA,2018-08-22 00:00:00,26638.51
IGPA,2018-08-21 00:00:00,26529.7
IGPA,2018-08-20 00:00:00,26496.83
IGPA,2018-08-17 00:00:00,26502.46
IGPA,2018-08-16 00:00:00,26582.79
IGPA,2018-08-14 00:00:00,26645.88
IGPA,2018-08-13 00:00:00,26463.75
IGPA,2018-08-10 00:00:00,26663.91
IGPA,2018-08-09 00:00:00,26790.4
IGPA,2018-08-08 00:00:00,26900.14
IGPA,2018-08-07 00:00:00,26919.33
IGPA,2018-08-06 00:00:00,27079.69
IGPA,2018-08-03 00:00:00,27256.71
IGPA,2018-08-02 00:00:00,27140.31
IGPA,2018-08-01 00:00:00,27187.16
IGPA,2018-07-31 00:00:00,27360.34
IGPA,2018-07-30 00:00:00,27122.01
IGPA,2018-07-27 00:00:00,27088.99
IGPA,2018-07-26 00:00:00,27397.54
IGPA,2018-07-25 00:00:00,27444.34
IGPA,2018-07-24 00:00:00,27442.48
IGPA,2018-07-23 00:00:00,27238.61
IGPA,2018-07-20 00:00:00,27337.74
IGPA,2018-07-19 00:00:00,27083.49
IGPA,2018-07-18 00:00:00,27165.34
IGPA,2018-07-17 00:00:00,27063.65
IGPA,2018-07-13 00:00:00,26849.63
IGPA,2018-07-12 00:00:00,26765.02
IGPA,2018-07-11 00:00:00,26821.32
IGPA,2018-07-10 00:00:00,26946.7
IGPA,2018-07-09 00:00:00,26965.15
IGPA,2018-07-06 00:00:00,26798.15
IGPA,2018-07-05 00:00:00,26710.33
IGPA,2018-07-04 00:00:00,26590.48
IGPA,2018-07-03 00:00:00,26646.96
IGPA,2018-06-29 00:00:00,26843.21
IGPA,2018-06-28 00:00:00,26649.35
IGPA,2018-06-27 00:00:00,26796.47
IGPA,2018-06-26 00:00:00,26860.78
IGPA,2018-06-25 00:00:00,26841.09
IGPA,2018-06-22 00:00:00,27231.05
IGPA,2018-06-21 00:00:00,27234.79
IGPA,2018-06-20 00:00:00,27383.77
IGPA,2018-06-19 00:00:00,27455.14
IGPA,2018-06-18 00:00:00,27538.67
IGPA,2018-06-15 00:00:00,27658.37
IGPA,2018-06-14 00:00:00,27920.8
IGPA,2018-06-13 00:00:00,27943.04
IGPA,2018-06-12 00:00:00,28017.96
IGPA,2018-06-11 00:00:00,27923.96
IGPA,2018-06-08 00:00:00,27937.27
IGPA,2018-06-07 00:00:00,27667.69
IGPA,2018-06-06 00:00:00,27797.3
IGPA,2018-06-05 00:00:00,27928.49
IGPA,2018-06-04 00:00:00,28097.55
IGPA,2018-06-01 00:00:00,27705.23
